issuanceDate,programObjectives,instrumentType,vintageStart,vintageEnd,reportingPeriodStart,reportingPeriodEnd,resourceIdentifier,resourceName,region,country,protocolCategory,protocol,totalVintageQuantity,quantity,serialNumbers,externalSerialNumber,additionalCertifications,retiredCancelled,retireOrCancelDate,retirementBeneficiary,retirementReason,retirementDetails,inputTypes,holdingIdentifier,id_projeto
2022-08-15,NA,VCU,2015-10-01,2020-08-07,2015-10-01,2020-08-07,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,151801,32,13560-513102916-513102947-VCS-VCU-261-VER-BR-14-1503-01102015-07082020-1,NA,CCB-Biodiversity Gold; CCB-Community Gold,TRUE,2024-03-22,CONSTELLATION INVESTIMENTOS E PARTICIPAÇÕES LTDA.,Retirement for Person or Organization,"Este certificado atesta a Neutralização de 32 toneladas de CO2 equivalentes em Reduções Verificadas de Emissões geradas pelo Projeto REDD+ Rio Preto Jacundá a partir do selo Verified Carbon Standard para neutralização referente às emissões corporativas globais de gases de efeito estufa de escopos 1, 2 e 3 de 2023.",NA,240274,1503
2022-08-15,NA,VCU,2015-10-01,2020-08-07,2015-10-01,2020-08-07,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,151801,2075,13560-513102948-513105022-VCS-VCU-261-VER-BR-14-1503-01102015-07082020-1,NA,CCB-Biodiversity Gold; CCB-Community Gold,TRUE,2024-03-22,CAIXA Vida e Previdência,Retirement for Person or Organization,"Este certificado atesta a Neutralização de 2.075 toneladas de CO2 equivalentes em Reduções Verificadas de Emissões, geradas pelo Projeto REDD+ Rio Preto Jacundá e certificadas pelo selo Verified Carbon Standard (VCS), para neutralização referente parte das emissões de escopo 3 de 2022.",NA,240318,1503
2022-08-15,NA,VCU,2015-10-01,2020-08-07,2015-10-01,2020-08-07,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,151801,54,13560-513105023-513105076-VCS-VCU-261-VER-BR-14-1503-01102015-07082020-1,NA,CCB-Biodiversity Gold; CCB-Community Gold,TRUE,2024-04-09,DAHLIA CAPITAL,Retirement for Person or Organization,"Aposentadoria de créditos em nome da Dahlia Capital Gestão de Recursos Ltda. para neutralização de emissões corporativas de escopo 1, 2 e 3 referentes ao ano de 2023 / Retirement of credits on behalf of Dahlia Capital Gestão de Recursos Ltda. to offset corporate emissions from scopes 1, 2 and 3 of year 2023.",NA,240319,1503
2022-08-15,NA,VCU,2015-10-01,2020-08-07,2015-10-01,2020-08-07,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,151801,568,13560-513105077-513105644-VCS-VCU-261-VER-BR-14-1503-01102015-07082020-1,NA,CCB-Biodiversity Gold; CCB-Community Gold,TRUE,2024-04-24,Siemens Energy,Retirement for Person or Organization,Este certificado atesta a Neutralização de 568 toneladas de CO2 equivalentes em Reduções Verificadas de Emissões geradas pelo Projeto REDD+ Resex Rio Preto Jacuindá a partir do selo Verified Carbon Standard para neutralização das emissões do ano de 2023.,NA,241855,1503
2022-08-15,NA,VCU,2015-10-01,2020-08-07,2015-10-01,2020-08-07,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,151801,134,13560-513105645-513105778-VCS-VCU-261-VER-BR-14-1503-01102015-07082020-1,NA,CCB-Biodiversity Gold; CCB-Community Gold,TRUE,2024-05-14,HQ Trust GmbH,Retirement for Person or Organization,"Voluntary offset of carbon emissions from scopes 1, 2 and 3 in 2022 on behalf of HQ Trust",NA,244256,1503
2022-08-15,NA,VCU,2015-10-01,2020-08-07,2015-10-01,2020-08-07,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,151801,49,13560-513105779-513105827-VCS-VCU-261-VER-BR-14-1503-01102015-07082020-1,NA,CCB-Biodiversity Gold; CCB-Community Gold,TRUE,2024-06-07,ECORODOVIAS CONCESSÕES E SERVIÇOS S.A.,Retirement for Person or Organization,Aposentadoria e retirada permanente de circulação do mercado em nome da ECORODOVIAS CONCESSÕES E SERVIÇOS S.A. referente as emissões corporativas de Escopo 1 para a neutralização de emissões de gases de efeito estufa do Grupo EcoRodovias do ano de 2023; Retirement on behalf of neutralization of greenhouse gas emissions by the EcoRodovias Group referring to corporate emissions of Scope 1 of the year 2023,NA,246082,1503
2022-08-15,NA,VCU,2015-10-01,2020-08-07,2015-10-01,2020-08-07,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,151801,23,13560-513105828-513105850-VCS-VCU-261-VER-BR-14-1503-01102015-07082020-1,NA,CCB-Biodiversity Gold; CCB-Community Gold,TRUE,2024-06-07,ECOPÁTIO LOGÍSTICA CUBATÃO LTDA,Retirement for Person or Organization,Aposentadoria e retirada permanente de circulação do mercado em nome da ECOPÁTIO LOGÍSTICA CUBATÃO LTDA referente as emissões corporativas de Escopo 1 para a neutralização de emissões de gases de efeito estufa do Grupo EcoRodovias do ano de 2023; Retirement on behalf of neutralization of greenhouse gas emissions by the EcoRodovias Group referring to corporate emissions of Scope 1 of the year 2023,NA,248369,1503
2022-08-15,NA,VCU,2015-10-01,2020-08-07,2015-10-01,2020-08-07,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,151801,2,13560-513105851-513105852-VCS-VCU-261-VER-BR-14-1503-01102015-07082020-1,NA,CCB-Biodiversity Gold; CCB-Community Gold,TRUE,2024-07-16,Comerc Energia,Retirement for Person or Organization,"Alinhada ao seu propósito de transformar energia para renovar o mundo, a Comerc Energia, em nome do Instituto Totum, adquiriu 2 créditos de carbono para compensar a emissão dos gases de efeito estufa emitidos pelo evento I-REC Day Brazil, realizado em março de 2024.",NA,248378,1503
2022-08-15,NA,VCU,2015-10-01,2020-08-07,2015-10-01,2020-08-07,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,151801,463,13560-513086406-513086868-VCS-VCU-261-VER-BR-14-1503-01102015-07082020-1,NA,CCB-Biodiversity Gold; CCB-Community Gold,TRUE,2024-12-06,TIM S/A  (CNPJ: 02.421.421/0001-11),Retirement for Person or Organization,"The TIM offsets indirect GHG emissions associated with Scope 3, specifically in its logistics operations monitored during the first half of 2024, covering the transportation of SIM cards, modems, engineering equipment, waste disposal, mobile phones, and accessories. This process is based on continuous monitoring with quarterly reviews and is part of a comprehensive strategy to transition towards more sustainable, low-carbon logistics. Additionally, the company reinforces its commitment to biodiversity conservation and reducing deforestation in Brazil through investments in the REDD+ project, which aims to preserve forests and reduce emissions from deforestation and degradation.",NA,254558,1503
2022-08-15,NA,VCU,2015-10-01,2020-08-07,2015-10-01,2020-08-07,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,151801,17,13560-513085079-513085095-VCS-VCU-261-VER-BR-14-1503-01102015-07082020-1,NA,CCB-Biodiversity Gold; CCB-Community Gold,TRUE,2024-08-28,PINEDA & KRAHN SOCIEDADE DE ADVOGADOS,Retirement for Person or Organization,"Aposentadoria em nome da empresa PINEDA & KRAHN SOCIEDADE DE ADVOGADOS para neutralização de 17 tCO2e dos escopo 1, 2 e 3 referente ao ano de 2023",NA,256103,1503
2022-08-15,NA,VCU,2015-10-01,2020-08-07,2015-10-01,2020-08-07,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,151801,769,13560-513085096-513085864-VCS-VCU-261-VER-BR-14-1503-01102015-07082020-1,NA,CCB-Biodiversity Gold; CCB-Community Gold,TRUE,2024-09-05,ASPIL Aspiração Industrial e Serviços LTDA,Retirement for Person or Organization,Este certificado atesta a neutralização de 776 toneladas de CO2 equivalentes em Reduções Verificadas de Emissões geradas pelo Projeto REDD+ Jacundá para neutralização referente ao inventário GEE do ano 2023.,NA,257422,1503
2022-08-15,NA,VCU,2015-10-01,2020-08-07,2015-10-01,2020-08-07,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,151801,46,13560-513085865-513085910-VCS-VCU-261-VER-BR-14-1503-01102015-07082020-1,NA,CCB-Biodiversity Gold; CCB-Community Gold,TRUE,2024-09-05,RBR Asset Management,Retirement for Person or Organization,"Neutralização das emissões de gases de efeito estufa (GEE) da RBR Asset Management, nos escopos 1 e 2, referente ao período: 01.01.2023 a 31.12.2023. Offset greenhouse gases (GHG) corporate emissions of company RBR Asset Management, from 01.01.2023 to 31.12.2023, scopes 1 and 2 of the inventory.",NA,258656,1503
2022-08-15,NA,VCU,2015-10-01,2020-08-07,2015-10-01,2020-08-07,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,151801,36,13560-513085911-513085946-VCS-VCU-261-VER-BR-14-1503-01102015-07082020-1,NA,CCB-Biodiversity Gold; CCB-Community Gold,TRUE,2024-09-20,Wright Capital,Retirement for Person or Organization,"Este certificado atesta a compensação de 36 toneladas de CO2 equivalentes em Reduções Verificadas de Emissões geradas pelo REDD+ RESEX Jacundá, a partir do selo Verified Carbon Standard para neutralização referente as emissões corporativas de 2023 da Wright Capital.",NA,258660,1503
2022-08-15,NA,VCU,2015-10-01,2020-08-07,2015-10-01,2020-08-07,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,151801,1,13560-513085947-513085947-VCS-VCU-261-VER-BR-14-1503-01102015-07082020-1,NA,CCB-Biodiversity Gold; CCB-Community Gold,TRUE,2024-12-09,"VII Workshop de Informação, Dados e Tecnologia - WIDaT 2024",Environmental Benefit,"VII Workshop de Informação, Dados e Tecnologia",NA,262629,1503
2022-08-15,NA,VCU,2015-10-01,2020-08-07,2015-10-01,2020-08-07,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,151801,28,13560-513086147-513086174-VCS-VCU-261-VER-BR-14-1503-01102015-07082020-1,NA,CCB-Biodiversity Gold; CCB-Community Gold,TRUE,2024-09-27,KRAFT BOWLS,Retirement for Person or Organization,Aposentadoria em nome da Kraft Bowls para neutralização das emissões escopo 1 e 2 de 2023 / Retirement on behalf of Kraft Bowls to offset emissions from scope 1 and 2 – 2023.,NA,263237,1503
2022-08-15,NA,VCU,2015-10-01,2020-08-07,2015-10-01,2020-08-07,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,151801,4,13560-513085948-513085951-VCS-VCU-261-VER-BR-14-1503-01102015-07082020-1,NA,CCB-Biodiversity Gold; CCB-Community Gold,TRUE,2024-10-25,UNINASSAU,Environmental Benefit,Retirement on be half of UNINASSAU - Compensação das emissões da XIII Maratona Internacional Maurício de Nassau,NA,263302,1503
2022-08-15,NA,VCU,2015-10-01,2020-08-07,2015-10-01,2020-08-07,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,151801,70,13560-513086175-513086244-VCS-VCU-261-VER-BR-14-1503-01102015-07082020-1,NA,CCB-Biodiversity Gold; CCB-Community Gold,TRUE,2024-10-21,Instituto Arapyaú,Retirement for Person or Organization,Aposentadoria permanente de circulação do mercado em nome da Instituto Arapyaú das emissões 2023. / Retirement on behalf of Instituto Arapyaú referring to corporate emissions – 2023.,NA,263400,1503
2022-08-15,NA,VCU,2015-10-01,2020-08-07,2015-10-01,2020-08-07,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,151801,7,13560-513086245-513086251-VCS-VCU-261-VER-BR-14-1503-01102015-07082020-1,NA,CCB-Biodiversity Gold; CCB-Community Gold,TRUE,2024-11-04,MÓDULO CAPITAL GESTÃO DE RECURSOS LTDA,Retirement for Person or Organization,"Aposentadoria em nome da Módulo Capital para neutralização das emissões de escopo 1, 2 e 3 do ano 2023. / Retirement on behalf of Módulo Capital to offset emissions from scopes 1, 2 and 3 of 2023.",NA,265619,1503
2022-08-15,NA,VCU,2015-10-01,2020-08-07,2015-10-01,2020-08-07,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,151801,13,13560-513085952-513085964-VCS-VCU-261-VER-BR-14-1503-01102015-07082020-1,NA,CCB-Biodiversity Gold; CCB-Community Gold,TRUE,2024-12-12,LAB PIERRE FABRE DO BR,Environmental Benefit,Retirement on be half of LAB PIERRE FABRE DO BR - Operações logísticas entre ATIVA LOGÍSTICA e PIERRE FABRE no terceiro trimestre de 2024.,NA,267773,1503
2022-08-15,NA,VCU,2015-10-01,2020-08-07,2015-10-01,2020-08-07,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,151801,154,13560-513086252-513086405-VCS-VCU-261-VER-BR-14-1503-01102015-07082020-1,NA,CCB-Biodiversity Gold; CCB-Community Gold,TRUE,2025-02-25,TIM S/A  (CNPJ: 02.421.421/0001-11),Retirement for Person or Organization,"TIM offset its residual direct GHG emissions associated with Scope 1, specifically in its monitored operations during the year 2024. This process is based on continuous monitoring, which generates the GHG Inventory according to the GHG Protocol, and is part of a comprehensive decarbonization strategy within its ESG Strategic Plan. Additionally, the company reinforces its commitment to biodiversity conservation and deforestation reduction in Brazil through investments in the REDD+ project, which aims to preserve forests and reduce emissions from deforestation and degradation.",NA,269422,1503
2022-08-15,NA,VCU,2015-10-01,2020-08-07,2015-10-01,2020-08-07,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,151801,2090,13560-513086869-513088958-VCS-VCU-261-VER-BR-14-1503-01102015-07082020-1,NA,CCB-Biodiversity Gold; CCB-Community Gold,TRUE,2025-01-29,TIM S/A  (CNPJ: 02.421.421/0001-11),Retirement for Person or Organization,"TIM offset its residual direct GHG emissions associated with Scope 1, specifically in its monitored operations during the year 2024. This process is based on continuous monitoring, which generates the GHG Inventory according to the GHG Protocol, and is part of a comprehensive decarbonization strategy within its ESG Strategic Plan. Additionally, the company reinforces its commitment to biodiversity conservation and deforestation reduction in Brazil through investments in the REDD+ project, which aims to preserve forests and reduce emissions from deforestation and degradation.",NA,274006,1503
2022-08-15,NA,VCU,2015-10-01,2020-08-07,2015-10-01,2020-08-07,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,151801,2,13560-513085965-513085966-VCS-VCU-261-VER-BR-14-1503-01102015-07082020-1,NA,CCB-Biodiversity Gold; CCB-Community Gold,TRUE,2025-01-13,Impacta Consultoria de Sustentabilidade,Environmental Benefit,"Retirement on be half of Impacta Consultoria de Sustentabilidade - Referente a neutralização das coletas realizadas por parceiros da Impacta (cooperativas), nos projetos de Gestão de resíduos",NA,275321,1503
2022-08-15,NA,VCU,2015-10-01,2020-08-07,2015-10-01,2020-08-07,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,151801,12,13560-513085967-513085978-VCS-VCU-261-VER-BR-14-1503-01102015-07082020-1,NA,CCB-Biodiversity Gold; CCB-Community Gold,TRUE,2025-01-14,LAB PIERRE FABRE DO BR,Environmental Benefit,Retirement on be half of LAB PIERRE FABRE DO BR - Compensação das operações logísticas referente ao 4° trimestre da Pierre Fabre pela ATIVA LOGÍSTICA.,NA,278696,1503
2022-08-15,NA,VCU,2015-10-01,2020-08-07,2015-10-01,2020-08-07,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,151801,1,13560-513085979-513085979-VCS-VCU-261-VER-BR-14-1503-01102015-07082020-1,NA,CCB-Biodiversity Gold; CCB-Community Gold,TRUE,2025-05-09,SCJ Equativ AlmapBBDO Carbonless,Environmental Benefit,Retirement on be half of SCJ Equativ AlmapBBDO Carbonless- Equativ SCJ Carbonless,NA,278769,1503
2022-08-15,NA,VCU,2015-10-01,2020-08-07,2015-10-01,2020-08-07,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,151801,167,13560-513085980-513086146-VCS-VCU-261-VER-BR-14-1503-01102015-07082020-1,NA,CCB-Biodiversity Gold; CCB-Community Gold,FALSE,NA,,,,NA,292744,1503
2019-12-06,NA,VCU,2014-10-01,2015-09-30,2014-10-01,2015-09-30,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,446476,2500,7448-399947976-399950475-VCU-007-MER-BR-14-1503-01102014-30092015-0,NA,NA,TRUE,2020-01-17,Schlagmann Poroton GmbH & Co. KG,Retirement for Person or Organization,Schlagmann Poroton GmbH & Co. KG is offsetting GHG emissions associated with the production of premium clay brick products at the production site in Zeilarn (Bavaria/Germany) in the year 2020,NA,29537,1503
2019-12-06,NA,VCU,2014-10-01,2015-09-30,2014-10-01,2015-09-30,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,446476,3000,7448-399950476-399953475-VCU-007-MER-BR-14-1503-01102014-30092015-0,NA,NA,TRUE,2020-01-17,Wienerberger GmbH,Retirement for Person or Organization,"Wienerberger GmbH, Germany, is offsetting GHG emissions associated with the production of premium clay brick products at the production site in Eisenberg/Thüringen in the year 2020",NA,29789,1503
2019-12-06,NA,VCU,2014-10-01,2015-09-30,2014-10-01,2015-09-30,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,446476,1100,7448-399953476-399954575-VCU-007-MER-BR-14-1503-01102014-30092015-0,NA,NA,TRUE,2020-01-28,Wienerberger GmbH,Retirement for Person or Organization,"Wienerberger GmbH, Germany, is offsetting GHG emissions associated with the production of premium clay brick products at the production site in Eisenberg/Thüringen in the year 2020",NA,29790,1503
2019-12-06,NA,VCU,2014-10-01,2015-09-30,2014-10-01,2015-09-30,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,446476,500,7448-399954576-399955075-VCU-007-MER-BR-14-1503-01102014-30092015-0,NA,NA,TRUE,2020-12-09,Schlagmann Poroton GmbH & Co. KG,Retirement for Person or Organization,Schlagmann Poroton GmbH & Co. KG is offsetting GHG emissions associated with the production of premium clay brick products at the production site in Zeilarn (Bavaria/Germany) in the year 2021.,NA,29954,1503
2019-12-06,NA,VCU,2014-10-01,2015-09-30,2014-10-01,2015-09-30,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,446476,2000,7448-399957576-399959575-VCU-007-MER-BR-14-1503-01102014-30092015-0,NA,NA,TRUE,2020-12-09,Schlagmann Poroton GmbH & Co. KG,Retirement for Person or Organization,Schlagmann Poroton GmbH & Co. KG is offsetting GHG emissions associated with the production of premium clay brick products at the production site in Zeilarn (Bavaria/Germany) in the year 2021.,NA,29955,1503
2019-12-06,NA,VCU,2014-10-01,2015-09-30,2014-10-01,2015-09-30,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,446476,27,7448-399959576-399959602-VCU-007-MER-BR-14-1503-01102014-30092015-0,NA,NA,TRUE,2020-04-21,KlimaManufaktur GmbH,Retirement for Person or Organization,KlimaManufaktur: Stilllegung Diverse Q1 2020.,NA,30618,1503
2019-12-06,NA,VCU,2014-10-01,2015-09-30,2014-10-01,2015-09-30,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,446476,17012,7448-399962034-399979045-VCU-007-MER-BR-14-1503-01102014-30092015-0,NA,NA,TRUE,2020-04-29,,,,NA,32838,1503
2019-12-06,NA,VCU,2014-10-01,2015-09-30,2014-10-01,2015-09-30,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,446476,1865,7448-399960169-399962033-VCU-007-MER-BR-14-1503-01102014-30092015-0,NA,NA,TRUE,2020-03-10,Cool Effect,Other,January 2020 Retirements pt.2\nOther portion of January sales retired by Biofilica \nBIOJAC2015,NA,107239,1503
2019-12-06,NA,VCU,2014-10-01,2015-09-30,2014-10-01,2015-09-30,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,446476,11087,7448-399980169-399991255-VCU-007-MER-BR-14-1503-01102014-30092015-0,NA,NA,TRUE,2020-03-18,Cool Effect,Other,Retired for Salesforce.com\nQ4 2019,NA,107240,1503
2019-12-06,NA,VCU,2014-10-01,2015-09-30,2014-10-01,2015-09-30,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,446476,77,7448-399959603-399959679-VCU-007-MER-BR-14-1503-01102014-30092015-0,NA,NA,TRUE,2020-04-21,KlimaManufaktur GmbH,Retirement for Person or Organization,"KlimaManufaktur: Stilllegung Diverse Q4 2019, Rest Dezember.",NA,113707,1503
2019-12-06,NA,VCU,2014-10-01,2015-09-30,2014-10-01,2015-09-30,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,446476,11,7448-399959680-399959690-VCU-007-MER-BR-14-1503-01102014-30092015-0,NA,NA,TRUE,2020-07-07,KlimaManufaktur GmbH,Retirement for Person or Organization,KlimaManufaktur: Stilllegung Webshop Diverse Q2 2020,NA,113708,1503
2019-12-06,NA,VCU,2014-10-01,2015-09-30,2014-10-01,2015-09-30,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,446476,665,7448-399979046-399979710-VCU-007-MER-BR-14-1503-01102014-30092015-0,NA,NA,TRUE,2020-05-19,,,,NA,113916,1503
2019-12-06,NA,VCU,2014-10-01,2015-09-30,2014-10-01,2015-09-30,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,446476,458,7448-399979711-399980168-VCU-007-MER-BR-14-1503-01102014-30092015-0,NA,NA,TRUE,2020-06-02,,,,NA,114365,1503
2019-12-06,NA,VCU,2014-10-01,2015-09-30,2014-10-01,2015-09-30,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,446476,1,7448-399959691-399959691-VCU-007-MER-BR-14-1503-01102014-30092015-0,NA,NA,TRUE,2020-11-05,KlimaManufaktur GmbH,Retirement for Person or Organization,KlimaManufaktur: Stilllegung Webshop Diverse Q3 2020,NA,116052,1503
2019-12-06,NA,VCU,2014-10-01,2015-09-30,2014-10-01,2015-09-30,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,446476,30,7448-399959692-399959721-VCU-007-MER-BR-14-1503-01102014-30092015-0,NA,NA,TRUE,2020-12-21,KlimaManufaktur GmbH,Retirement for Person or Organization,KlimaManufaktur: Stilllegung Webshop Diverse Q4 2020,NA,121524,1503
2019-12-06,NA,VCU,2014-10-01,2015-09-30,2014-10-01,2015-09-30,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,446476,2500,7448-399955076-399957575-VCU-007-MER-BR-14-1503-01102014-30092015-0,NA,NA,TRUE,2021-12-21,Schlagmann Poroton GmbH & Co. KG,Retirement for Person or Organization,Schlagmann Poroton GmbH & Co. KG is offsetting GHG emissions associated with the production of premium clay brick products at the production site in Zeilarn (Bavaria/Germany) in the year 2022.,NA,122871,1503
2019-12-06,NA,VCU,2014-10-01,2015-09-30,2014-10-01,2015-09-30,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,446476,47,7448-399959722-399959768-VCU-007-MER-BR-14-1503-01102014-30092015-0,NA,NA,TRUE,2021-04-30,KlimaManufaktur GmbH,Retirement for Person or Organization,KlimaManufaktur: Stilllegung Webshop Diverse Q1 2021,NA,123621,1503
2019-12-06,NA,VCU,2014-10-01,2015-09-30,2014-10-01,2015-09-30,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,446476,48,7448-399959769-399959816-VCU-007-MER-BR-14-1503-01102014-30092015-0,NA,NA,TRUE,2021-09-09,KlimaManufaktur GmbH,Retirement for Person or Organization,KlimaManufaktur: Stilllegung Webshop Diverse Q2 2021,NA,131046,1503
2019-12-06,NA,VCU,2014-10-01,2015-09-30,2014-10-01,2015-09-30,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,446476,22,7448-399959817-399959838-VCU-007-MER-BR-14-1503-01102014-30092015-0,NA,NA,TRUE,2021-11-17,KlimaManufaktur GmbH,Retirement for Person or Organization,KlimaManufaktur: Stilllegung Webshop Diverse Q3 2021,NA,141889,1503
2019-12-06,NA,VCU,2014-10-01,2015-09-30,2014-10-01,2015-09-30,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,446476,44,7448-399959839-399959882-VCU-007-MER-BR-14-1503-01102014-30092015-0,NA,NA,TRUE,2021-12-21,KlimaManufaktur GmbH,Retirement for Person or Organization,KlimaManufaktur: Stilllegung Webshop Diverse Q4 2021,NA,152044,1503
2019-12-06,NA,VCU,2014-10-01,2015-09-30,2014-10-01,2015-09-30,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,446476,1,7448-399959883-399959883-VCU-007-MER-BR-14-1503-01102014-30092015-0,NA,NA,TRUE,2021-12-21,Robert Matjeschk,Retirement for Person or Organization,Stilllegung für Herrn Robert Matjeschk.,NA,155442,1503
2019-12-06,NA,VCU,2014-10-01,2015-09-30,2014-10-01,2015-09-30,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,446476,30,7448-399959884-399959913-VCU-007-MER-BR-14-1503-01102014-30092015-0,NA,NA,TRUE,2022-04-27,KlimaManufaktur GmbH,Retirement for Person or Organization,KlimaManufaktur: Stilllegung Webshop Diverse Q1 2022,NA,155445,1503
2019-12-06,NA,VCU,2014-10-01,2015-09-30,2014-10-01,2015-09-30,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,446476,81,7448-399959914-399959994-VCU-007-MER-BR-14-1503-01102014-30092015-0,NA,NA,TRUE,2022-04-27,RIB Piraten Hamburg GmbH,Retirement for Person or Organization,Stilllegung für RIB Piraten Hamburg GmbH,NA,167442,1503
2019-12-06,NA,VCU,2014-10-01,2015-09-30,2014-10-01,2015-09-30,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,446476,6,7448-399959995-399960000-VCU-007-MER-BR-14-1503-01102014-30092015-0,NA,NA,TRUE,2022-04-27,The 2051 Munich Climate Conference,Retirement for Person or Organization,The 2051 Munich Climate Conference,NA,167443,1503
