exercicio,demonstrativo,periodo,periodicidade,instituicao,cod_ibge,uf,populacao,anexo,esfera,rotulo,coluna,cod_conta,conta,valor,ambiental,agropecuaria
2022,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,Serviços Financeiros,462000,FALSE,FALSE
2022,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,Turismo,515407.09,FALSE,FALSE
2022,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,FU23 - Administração Geral,983866.31,FALSE,FALSE
2022,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,Transporte,53168515.71,FALSE,FALSE
2022,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,Transporte Rodoviário,10207743.41,FALSE,FALSE
2022,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,FU26 - Administração Geral,42960772.3,FALSE,FALSE
2022,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,Desporto e Lazer,11817513.11,FALSE,FALSE
2022,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,Desporto de Rendimento,353040,FALSE,FALSE
2022,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,Desporto Comunitário,11464473.11,FALSE,FALSE
2022,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,Encargos Especiais,62298138.86,FALSE,FALSE
2022,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,Serviço da Dívida Interna,30434290.19,FALSE,FALSE
2022,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,Outros Encargos Especiais,31863848.67,FALSE,FALSE
2022,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,DESPESAS (INTRA-ORÇAMENTÁRIAS) (II),59330190.02,FALSE,FALSE
2022,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,TOTAL (III) = (I + II),1900883406.91,FALSE,FALSE
2022,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 02,M,Total de Despesas,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesasIntra,DESPESAS (INTRA-ORÇAMENTÁRIAS) (II),59330190.02,FALSE,FALSE
2022,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 02,M,Total de Despesas,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesasIntra,Legislativa,1033042.94,FALSE,FALSE
2022,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 02,M,Total de Despesas,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesasIntra,Ação Legislativa,1033042.94,FALSE,FALSE
2022,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 02,M,Total de Despesas,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesasIntra,Administração,5851663.61,FALSE,FALSE
2022,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 02,M,Total de Despesas,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesasIntra,FU04 - Administração Geral,5602992.83,FALSE,FALSE
2022,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 02,M,Total de Despesas,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesasIntra,Controle Interno,128317.5,FALSE,FALSE
2022,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 02,M,Total de Despesas,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesasIntra,Comunicação Social,120353.28,FALSE,FALSE
2022,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 02,M,Total de Despesas,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesasIntra,Segurança Pública,5581962.49,FALSE,FALSE
2022,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 02,M,Total de Despesas,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesasIntra,FU06 - Administração Geral,5581962.49,FALSE,FALSE
2022,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 02,M,Total de Despesas,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesasIntra,Assistência Social,1898778.97,FALSE,FALSE
2022,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 02,M,Total de Despesas,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesasIntra,FU08 - Administração Geral,1898778.97,FALSE,FALSE
2022,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 02,M,Total de Despesas,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesasIntra,Saúde,15885383.55,FALSE,FALSE
2022,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 02,M,Total de Despesas,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesasIntra,Atenção Básica,5567728.11,FALSE,FALSE
2022,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 02,M,Total de Despesas,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesasIntra,Assistência Hospitalar e Ambulatorial,8342736.4,FALSE,FALSE
2022,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 02,M,Total de Despesas,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesasIntra,Vigilância Epidemiológica,1186192.92,FALSE,FALSE
2022,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 02,M,Total de Despesas,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesasIntra,FU10 - Administração Geral,788726.12,FALSE,FALSE
2022,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 02,M,Total de Despesas,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesasIntra,Educação,27824632.23,FALSE,FALSE
2022,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 02,M,Total de Despesas,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesasIntra,Ensino Fundamental,27824632.23,FALSE,FALSE
2022,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 02,M,Total de Despesas,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesasIntra,Gestão Ambiental,1248907.78,TRUE,FALSE
2022,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 02,M,Total de Despesas,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesasIntra,FU18 - Administração Geral,1248907.78,FALSE,FALSE
2022,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 02,M,Total de Despesas,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesasIntra,Agricultura,5818.45,FALSE,FALSE
2022,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 02,M,Total de Despesas,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesasIntra,FU20 - Administração Geral,5818.45,FALSE,FALSE
2023,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,DESPESAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I),1848991634.82,FALSE,FALSE
2023,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,Legislativa,66652646.71,FALSE,FALSE
2023,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,Ação Legislativa,66652646.71,FALSE,FALSE
2023,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,Administração,216225483.94,FALSE,FALSE
2023,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,FU04 - Administração Geral,185114428.48,FALSE,FALSE
2023,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,Controle Interno,3150258.07,FALSE,FALSE
2023,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,Normatização e Fiscalização,906803.66,FALSE,FALSE
2023,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,Tecnologia da Informação,1574118.01,FALSE,FALSE
2023,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,Formação de Recursos Humanos,48810,FALSE,FALSE
2023,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,Comunicação Social,25431065.72,FALSE,FALSE
2023,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,Segurança Pública,69944197.78,FALSE,FALSE
2023,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,Policiamento,4760982.3,FALSE,FALSE
2023,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,FU06 - Administração Geral,65138916.48,FALSE,FALSE
2023,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,FU06 - Demais Subfunções,44299,FALSE,FALSE
2023,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,Assistência Social,73461281.4,FALSE,FALSE
2023,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,Assistência ao Idoso,5321920.44,FALSE,FALSE
2023,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,Assistência à Criança e ao Adolescente,11527153,FALSE,FALSE
2023,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,Assistência Comunitária,18550125.9,FALSE,FALSE
2023,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,FU08 - Administração Geral,37495349.36,FALSE,FALSE
2023,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,FU08 - Demais Subfunções,566732.7,FALSE,FALSE
2023,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,Previdência Social,44009329.95,FALSE,FALSE
2023,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,Previdência do Regime Estatutário,41216029.36,FALSE,FALSE
2023,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,FU09 - Administração Geral,2793300.59,FALSE,FALSE
2023,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,Saúde,395091171.93,FALSE,FALSE
2023,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,Atenção Básica,122357981.23,FALSE,FALSE
2023,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,Assistência Hospitalar e Ambulatorial,205381801.1,FALSE,FALSE
2023,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,Suporte Profilático e Terapêutico,5045960.61,FALSE,FALSE
2023,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,Vigilância Sanitária,1484694.77,FALSE,FALSE
2023,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,Vigilância Epidemiológica,21373665.91,FALSE,FALSE
2023,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,FU10 - Administração Geral,39418019.11,FALSE,FALSE
2023,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,FU10 - Demais Subfunções,29049.2,FALSE,FALSE
2023,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,Educação,525197652.64,FALSE,FALSE
2023,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,Ensino Fundamental,456491092,FALSE,FALSE
2023,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,Educação Infantil,65734128.74,FALSE,FALSE
2023,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,Educação Especial,2243150.13,FALSE,FALSE
2023,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,FU12 - Demais Subfunções,729281.77,FALSE,FALSE
2023,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,Cultura,32033130.27,FALSE,FALSE
2023,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,Difusão Cultural,32033130.27,FALSE,FALSE
2023,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,Direitos da Cidadania,2522226.69,FALSE,FALSE
2023,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,Assistência aos Povos Indígenas,2522226.69,TRUE,FALSE
2023,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,Urbanismo,267836484.36,FALSE,FALSE
2023,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,Infra-Estrutura Urbana,264825324.25,FALSE,FALSE
2023,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,Serviços Urbanos,2764889.92,FALSE,FALSE
2023,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,Transportes Coletivos Urbanos,94123.82,FALSE,FALSE
2023,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,FU15 - Demais Subfunções,152146.37,FALSE,FALSE
2023,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,Habitação,936427.67,FALSE,FALSE
2023,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,Habitação Urbana,936427.67,FALSE,FALSE
2023,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,Saneamento,4583223.42,FALSE,FALSE
2023,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,Saneamento Básico Urbano,4583223.42,FALSE,FALSE
2023,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,Gestão Ambiental,22232965.03,TRUE,FALSE
2023,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,Preservação e Conservação Ambiental,240381,FALSE,FALSE
2023,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,FU18 - Administração Geral,21992584.03,FALSE,FALSE
2023,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,Agricultura,14525891.97,FALSE,FALSE
2023,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,Abastecimento,7822015.94,FALSE,FALSE
2023,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,Extensão Rural,1416032,FALSE,FALSE
2023,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,FU20 - Administração Geral,5285854.03,FALSE,FALSE
2023,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,FU20 - Demais Subfunções,1990,FALSE,FALSE
2023,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,Comércio e Serviços,5774170.85,FALSE,FALSE
2023,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,Serviços Financeiros,3614000,FALSE,FALSE
2023,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,Turismo,254860.49,FALSE,FALSE
