exercicio,demonstrativo,periodo,periodicidade,instituicao,cod_ibge,uf,populacao,anexo,esfera,rotulo,coluna,cod_conta,conta,valor
2022,RREO,6,B,Prefeitura Municipal de São Luís - MA,2111300,MA,1115932,RREO-Anexo 03,M,Padrão,<MR-6>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),338613088.45
2022,RREO,6,B,Prefeitura Municipal de São Luís - MA,2111300,MA,1115932,RREO-Anexo 03,M,Padrão,<MR-5>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),419439479.97
2022,RREO,6,B,Prefeitura Municipal de São Luís - MA,2111300,MA,1115932,RREO-Anexo 03,M,Padrão,<MR-4>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),355390605.38
2022,RREO,6,B,Prefeitura Municipal de São Luís - MA,2111300,MA,1115932,RREO-Anexo 03,M,Padrão,<MR-3>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),386763940.45
2022,RREO,6,B,Prefeitura Municipal de São Luís - MA,2111300,MA,1115932,RREO-Anexo 03,M,Padrão,<MR-2>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),357071710.87
2022,RREO,6,B,Prefeitura Municipal de São Luís - MA,2111300,MA,1115932,RREO-Anexo 03,M,Padrão,<MR-1>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),339108891.1
2022,RREO,6,B,Prefeitura Municipal de São Luís - MA,2111300,MA,1115932,RREO-Anexo 03,M,Padrão,<MR>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),435172728.1
2022,RREO,6,B,Prefeitura Municipal de São Luís - MA,2111300,MA,1115932,RREO-Anexo 03,M,Padrão,TOTAL (ÚLTIMOS 12 MESES),RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),4288276886.86
2022,RREO,6,B,Prefeitura Municipal de São Luís - MA,2111300,MA,1115932,RREO-Anexo 03,M,Padrão,PREVISÃO ATUALIZADA 2022,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),3690946759.33
2023,RREO,6,B,Prefeitura Municipal de São Luís - MA,2111300,MA,1115932,RREO-Anexo 03,M,Padrão,<MR-11>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),364353729.34
2023,RREO,6,B,Prefeitura Municipal de São Luís - MA,2111300,MA,1115932,RREO-Anexo 03,M,Padrão,<MR-10>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),321700685.25
2023,RREO,6,B,Prefeitura Municipal de São Luís - MA,2111300,MA,1115932,RREO-Anexo 03,M,Padrão,<MR-9>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),371110639.49
2023,RREO,6,B,Prefeitura Municipal de São Luís - MA,2111300,MA,1115932,RREO-Anexo 03,M,Padrão,<MR-8>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),305029689.66
2023,RREO,6,B,Prefeitura Municipal de São Luís - MA,2111300,MA,1115932,RREO-Anexo 03,M,Padrão,<MR-7>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),352436704.75
2023,RREO,6,B,Prefeitura Municipal de São Luís - MA,2111300,MA,1115932,RREO-Anexo 03,M,Padrão,<MR-6>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),356787209.56
2023,RREO,6,B,Prefeitura Municipal de São Luís - MA,2111300,MA,1115932,RREO-Anexo 03,M,Padrão,<MR-5>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),429281903.82
2023,RREO,6,B,Prefeitura Municipal de São Luís - MA,2111300,MA,1115932,RREO-Anexo 03,M,Padrão,<MR-4>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),357227750.19
2023,RREO,6,B,Prefeitura Municipal de São Luís - MA,2111300,MA,1115932,RREO-Anexo 03,M,Padrão,<MR-3>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),370672848.68
2023,RREO,6,B,Prefeitura Municipal de São Luís - MA,2111300,MA,1115932,RREO-Anexo 03,M,Padrão,<MR-2>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),418144183.68
2023,RREO,6,B,Prefeitura Municipal de São Luís - MA,2111300,MA,1115932,RREO-Anexo 03,M,Padrão,<MR-1>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),430900386.93
2023,RREO,6,B,Prefeitura Municipal de São Luís - MA,2111300,MA,1115932,RREO-Anexo 03,M,Padrão,<MR>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),702569480.71
2023,RREO,6,B,Prefeitura Municipal de São Luís - MA,2111300,MA,1115932,RREO-Anexo 03,M,Padrão,TOTAL (ÚLTIMOS 12 MESES),RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),4780215212.06
2023,RREO,6,B,Prefeitura Municipal de São Luís - MA,2111300,MA,1115932,RREO-Anexo 03,M,Padrão,PREVISÃO ATUALIZADA 2023,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),4460289782.32
2024,RREO,3,B,Prefeitura Municipal de Manaus - AM,1302603,AM,2054731,RREO-Anexo 03,M,Padrão,<MR-11>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),658256573.68
2024,RREO,3,B,Prefeitura Municipal de Manaus - AM,1302603,AM,2054731,RREO-Anexo 03,M,Padrão,<MR-10>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),659459805.11
2024,RREO,3,B,Prefeitura Municipal de Manaus - AM,1302603,AM,2054731,RREO-Anexo 03,M,Padrão,<MR-9>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),612189883.33
2024,RREO,3,B,Prefeitura Municipal de Manaus - AM,1302603,AM,2054731,RREO-Anexo 03,M,Padrão,<MR-8>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),666541475.24
2024,RREO,3,B,Prefeitura Municipal de Manaus - AM,1302603,AM,2054731,RREO-Anexo 03,M,Padrão,<MR-7>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),663582233.23
2024,RREO,3,B,Prefeitura Municipal de Manaus - AM,1302603,AM,2054731,RREO-Anexo 03,M,Padrão,<MR-6>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),933354157.27
2024,RREO,3,B,Prefeitura Municipal de Manaus - AM,1302603,AM,2054731,RREO-Anexo 03,M,Padrão,<MR-5>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),659916190.14
2024,RREO,3,B,Prefeitura Municipal de Manaus - AM,1302603,AM,2054731,RREO-Anexo 03,M,Padrão,<MR-4>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),714845878.77
2024,RREO,3,B,Prefeitura Municipal de Manaus - AM,1302603,AM,2054731,RREO-Anexo 03,M,Padrão,<MR-3>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),832059508.83
2024,RREO,3,B,Prefeitura Municipal de Manaus - AM,1302603,AM,2054731,RREO-Anexo 03,M,Padrão,<MR-2>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),699275513.9
2024,RREO,3,B,Prefeitura Municipal de Manaus - AM,1302603,AM,2054731,RREO-Anexo 03,M,Padrão,<MR-1>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),805396162.56
2024,RREO,3,B,Prefeitura Municipal de Manaus - AM,1302603,AM,2054731,RREO-Anexo 03,M,Padrão,<MR>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),783648209.24
2024,RREO,3,B,Prefeitura Municipal de Manaus - AM,1302603,AM,2054731,RREO-Anexo 03,M,Padrão,TOTAL (ÚLTIMOS 12 MESES),RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),8688525591.3
2024,RREO,3,B,Prefeitura Municipal de Manaus - AM,1302603,AM,2054731,RREO-Anexo 03,M,Padrão,PREVISÃO ATUALIZADA 2024,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),8140763298.31
2024,RREO,3,B,Prefeitura Municipal de Belém - PA,1501402,PA,1367336,RREO-Anexo 03,M,Padrão,<MR-11>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),365294649.09
2024,RREO,3,B,Prefeitura Municipal de Belém - PA,1501402,PA,1367336,RREO-Anexo 03,M,Padrão,<MR-10>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),322986804.31
2024,RREO,3,B,Prefeitura Municipal de Belém - PA,1501402,PA,1367336,RREO-Anexo 03,M,Padrão,<MR-9>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),326780814.46
2024,RREO,3,B,Prefeitura Municipal de Belém - PA,1501402,PA,1367336,RREO-Anexo 03,M,Padrão,<MR-8>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),325623238.49
2024,RREO,3,B,Prefeitura Municipal de Belém - PA,1501402,PA,1367336,RREO-Anexo 03,M,Padrão,<MR-7>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),349939440.36
2024,RREO,3,B,Prefeitura Municipal de Belém - PA,1501402,PA,1367336,RREO-Anexo 03,M,Padrão,<MR-6>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),458104298.7
2024,RREO,3,B,Prefeitura Municipal de Belém - PA,1501402,PA,1367336,RREO-Anexo 03,M,Padrão,<MR-5>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),346106475.33
2024,RREO,3,B,Prefeitura Municipal de Belém - PA,1501402,PA,1367336,RREO-Anexo 03,M,Padrão,<MR-4>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),456181669.43
2024,RREO,3,B,Prefeitura Municipal de Belém - PA,1501402,PA,1367336,RREO-Anexo 03,M,Padrão,<MR-3>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),343095802.4
2024,RREO,3,B,Prefeitura Municipal de Belém - PA,1501402,PA,1367336,RREO-Anexo 03,M,Padrão,<MR-2>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),364113292.85
2024,RREO,3,B,Prefeitura Municipal de Belém - PA,1501402,PA,1367336,RREO-Anexo 03,M,Padrão,<MR-1>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),364823295.52
2024,RREO,3,B,Prefeitura Municipal de Belém - PA,1501402,PA,1367336,RREO-Anexo 03,M,Padrão,<MR>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),475216849.97
2024,RREO,3,B,Prefeitura Municipal de Belém - PA,1501402,PA,1367336,RREO-Anexo 03,M,Padrão,TOTAL (ÚLTIMOS 12 MESES),RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),4498266630.91
2024,RREO,3,B,Prefeitura Municipal de Belém - PA,1501402,PA,1367336,RREO-Anexo 03,M,Padrão,PREVISÃO ATUALIZADA 2024,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),4502663329.18
2024,RREO,3,B,Prefeitura Municipal de Rio Branco - AC,1200401,AC,364368,RREO-Anexo 03,M,Padrão,<MR-11>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),132045826.31
2024,RREO,3,B,Prefeitura Municipal de Rio Branco - AC,1200401,AC,364368,RREO-Anexo 03,M,Padrão,<MR-10>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),112491801.31
2024,RREO,3,B,Prefeitura Municipal de Rio Branco - AC,1200401,AC,364368,RREO-Anexo 03,M,Padrão,<MR-9>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),107427550.16
2024,RREO,3,B,Prefeitura Municipal de Rio Branco - AC,1200401,AC,364368,RREO-Anexo 03,M,Padrão,<MR-8>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),114149506.26
2024,RREO,3,B,Prefeitura Municipal de Rio Branco - AC,1200401,AC,364368,RREO-Anexo 03,M,Padrão,<MR-7>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),133807398.86
2024,RREO,3,B,Prefeitura Municipal de Rio Branco - AC,1200401,AC,364368,RREO-Anexo 03,M,Padrão,<MR-6>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),173604338.37
2024,RREO,3,B,Prefeitura Municipal de Rio Branco - AC,1200401,AC,364368,RREO-Anexo 03,M,Padrão,<MR-5>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),111680330.38
2024,RREO,3,B,Prefeitura Municipal de Rio Branco - AC,1200401,AC,364368,RREO-Anexo 03,M,Padrão,<MR-4>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),153270126.04
2024,RREO,3,B,Prefeitura Municipal de Rio Branco - AC,1200401,AC,364368,RREO-Anexo 03,M,Padrão,<MR-3>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),130254394.67
2024,RREO,3,B,Prefeitura Municipal de Rio Branco - AC,1200401,AC,364368,RREO-Anexo 03,M,Padrão,<MR-2>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),115174134.86
2024,RREO,3,B,Prefeitura Municipal de Rio Branco - AC,1200401,AC,364368,RREO-Anexo 03,M,Padrão,<MR-1>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),141871807.15
2024,RREO,3,B,Prefeitura Municipal de Rio Branco - AC,1200401,AC,364368,RREO-Anexo 03,M,Padrão,<MR>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),128615991.5
2024,RREO,3,B,Prefeitura Municipal de Rio Branco - AC,1200401,AC,364368,RREO-Anexo 03,M,Padrão,TOTAL (ÚLTIMOS 12 MESES),RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),1554393205.87
2024,RREO,3,B,Prefeitura Municipal de Rio Branco - AC,1200401,AC,364368,RREO-Anexo 03,M,Padrão,PREVISÃO ATUALIZADA 2024,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),1704506173.45
2024,RREO,3,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,408157,RREO-Anexo 03,M,Padrão,<MR-11>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),164713246
2024,RREO,3,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,408157,RREO-Anexo 03,M,Padrão,<MR-10>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),145407135.5
2024,RREO,3,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,408157,RREO-Anexo 03,M,Padrão,<MR-9>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),147550524.61
2024,RREO,3,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,408157,RREO-Anexo 03,M,Padrão,<MR-8>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),148884054.7
2024,RREO,3,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,408157,RREO-Anexo 03,M,Padrão,<MR-7>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),196707697.26
2024,RREO,3,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,408157,RREO-Anexo 03,M,Padrão,<MR-6>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),229788020.08
2024,RREO,3,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,408157,RREO-Anexo 03,M,Padrão,<MR-5>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),166919676.94
2024,RREO,3,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,408157,RREO-Anexo 03,M,Padrão,<MR-4>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),240979895.36
2024,RREO,3,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,408157,RREO-Anexo 03,M,Padrão,<MR-3>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),156675639.04
2024,RREO,3,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,408157,RREO-Anexo 03,M,Padrão,<MR-2>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),158051075.93
2024,RREO,3,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,408157,RREO-Anexo 03,M,Padrão,<MR-1>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),245087897.38
2024,RREO,3,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,408157,RREO-Anexo 03,M,Padrão,<MR>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),232509736.66
2024,RREO,3,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,408157,RREO-Anexo 03,M,Padrão,TOTAL (ÚLTIMOS 12 MESES),RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),2233274599.46
2024,RREO,3,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,408157,RREO-Anexo 03,M,Padrão,PREVISÃO ATUALIZADA 2024,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),2082763385
2024,RREO,3,B,Prefeitura Municipal de Macapá - AP,1600303,AP,478448,RREO-Anexo 03,M,Padrão,<MR-11>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),131293032.43
2024,RREO,3,B,Prefeitura Municipal de Macapá - AP,1600303,AP,478448,RREO-Anexo 03,M,Padrão,<MR-10>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),113972069.51
2024,RREO,3,B,Prefeitura Municipal de Macapá - AP,1600303,AP,478448,RREO-Anexo 03,M,Padrão,<MR-9>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),130555376.28
2024,RREO,3,B,Prefeitura Municipal de Macapá - AP,1600303,AP,478448,RREO-Anexo 03,M,Padrão,<MR-8>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),100740750.69
2024,RREO,3,B,Prefeitura Municipal de Macapá - AP,1600303,AP,478448,RREO-Anexo 03,M,Padrão,<MR-7>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),142311561.4
2024,RREO,3,B,Prefeitura Municipal de Macapá - AP,1600303,AP,478448,RREO-Anexo 03,M,Padrão,<MR-6>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),187051401.35
2024,RREO,3,B,Prefeitura Municipal de Macapá - AP,1600303,AP,478448,RREO-Anexo 03,M,Padrão,<MR-5>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),128619149.49
2024,RREO,3,B,Prefeitura Municipal de Macapá - AP,1600303,AP,478448,RREO-Anexo 03,M,Padrão,<MR-4>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),162418505.48
2024,RREO,3,B,Prefeitura Municipal de Macapá - AP,1600303,AP,478448,RREO-Anexo 03,M,Padrão,<MR-3>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),172876867.43
2024,RREO,3,B,Prefeitura Municipal de Macapá - AP,1600303,AP,478448,RREO-Anexo 03,M,Padrão,<MR-2>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),174351284.26
2024,RREO,3,B,Prefeitura Municipal de Macapá - AP,1600303,AP,478448,RREO-Anexo 03,M,Padrão,<MR-1>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),187968031.26
2024,RREO,3,B,Prefeitura Municipal de Macapá - AP,1600303,AP,478448,RREO-Anexo 03,M,Padrão,<MR>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),153349658.22
2024,RREO,3,B,Prefeitura Municipal de Macapá - AP,1600303,AP,478448,RREO-Anexo 03,M,Padrão,TOTAL (ÚLTIMOS 12 MESES),RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),1785507687.8
2024,RREO,3,B,Prefeitura Municipal de Macapá - AP,1600303,AP,478448,RREO-Anexo 03,M,Padrão,PREVISÃO ATUALIZADA 2024,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),1511071222.27
2024,RREO,3,B,Prefeitura Municipal de São Luís - MA,2111300,MA,1061374,RREO-Anexo 03,M,Padrão,<MR-11>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),429281903.82
2024,RREO,3,B,Prefeitura Municipal de São Luís - MA,2111300,MA,1061374,RREO-Anexo 03,M,Padrão,<MR-10>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),357227750.19
2024,RREO,3,B,Prefeitura Municipal de São Luís - MA,2111300,MA,1061374,RREO-Anexo 03,M,Padrão,<MR-9>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),370672848.68
2024,RREO,3,B,Prefeitura Municipal de São Luís - MA,2111300,MA,1061374,RREO-Anexo 03,M,Padrão,<MR-8>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),418144183.68
2024,RREO,3,B,Prefeitura Municipal de São Luís - MA,2111300,MA,1061374,RREO-Anexo 03,M,Padrão,<MR-7>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),430900386.93
2024,RREO,3,B,Prefeitura Municipal de São Luís - MA,2111300,MA,1061374,RREO-Anexo 03,M,Padrão,<MR-6>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),702569480.71
2024,RREO,3,B,Prefeitura Municipal de São Luís - MA,2111300,MA,1061374,RREO-Anexo 03,M,Padrão,<MR-5>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),426169994.83
2024,RREO,3,B,Prefeitura Municipal de São Luís - MA,2111300,MA,1061374,RREO-Anexo 03,M,Padrão,<MR-4>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),396540263.12
2024,RREO,3,B,Prefeitura Municipal de São Luís - MA,2111300,MA,1061374,RREO-Anexo 03,M,Padrão,<MR-3>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),416242326.01
2024,RREO,3,B,Prefeitura Municipal de São Luís - MA,2111300,MA,1061374,RREO-Anexo 03,M,Padrão,<MR-2>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),512289169.93
2024,RREO,3,B,Prefeitura Municipal de São Luís - MA,2111300,MA,1061374,RREO-Anexo 03,M,Padrão,<MR-1>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),392367115.37
2024,RREO,3,B,Prefeitura Municipal de São Luís - MA,2111300,MA,1061374,RREO-Anexo 03,M,Padrão,<MR>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),406497561.9
2024,RREO,3,B,Prefeitura Municipal de São Luís - MA,2111300,MA,1061374,RREO-Anexo 03,M,Padrão,TOTAL (ÚLTIMOS 12 MESES),RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),5258902985.17
2024,RREO,3,B,Prefeitura Municipal de São Luís - MA,2111300,MA,1061374,RREO-Anexo 03,M,Padrão,PREVISÃO ATUALIZADA 2024,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),4480113370.63
